year,district,county,locale_group,highest_grade,enrollment,pupil_teacher,revenue,revenue_local,revenue_state,revenue_federal,revenue_pupil,revenue_local_pupil,revenue_state_pupil,revenue_federal_pupil,expenditure,expenditure_pupil,expenditure_instruction_pupil,expenditure_support_pupil,nces_id,SED_CODE_1,grad_rate,ard_rate
2021-22,CASSADAGA VALLEY CENTRAL SCHOOL DISTRICT,Chautauqua County,Rural,12th Grade,840.9896746541983,10.8,27787000.0,4954000.0,18275000.0,4558000.0,33040.8337194218,5890.678743513714,21730.35002779837,5419.8049481097105,21584000.0,25665.0,16183.0,7831.0,3606660,60401040000.0,0.88,0.36
2021-22,CATO-MERIDIAN CENTRAL SCHOOL DISTRICT,Cayuga County,Rural,12th Grade,880.011431370948,11.58,25831000.0,6218000.0,16475000.0,3138000.0,29353.027789376014,7065.817304569705,18721.347715147298,3565.862769659012,21555000.0,24494.0,12963.0,8852.0,3606690,50401040000.0,0.94,0.46
2021-22,CATSKILL CENTRAL SCHOOL DISTRICT,Greene County,Town,12th Grade,1346.0048844265732,10.46,48666000.0,25133000.0,20852000.0,2681000.0,36155.886626468484,18672.29479684035,15491.771420193172,1991.820409434965,54563000.0,40537.0,19100.0,9689.0,3606720,190401060000.0,0.92,0.24
2021-22,CATTARAUGUS-ALLEGANY-ERIE-WYOMING BOCES,Cattaraugus County,Rural,12th Grade,,0.0,,,,,,,,,,,,,3680150,49000000000.0,,
2021-22,CATTARAUGUS-LITTLE VALLEY CENTRAL SCHOOL DISTRICT,Cattaraugus County,Rural,12th Grade,855.997868608601,9.26,28188000.0,4791000.0,21042000.0,2355000.0,32929.98853585787,5596.976552976268,24581.836908312802,2751.1750745687978,38555000.0,45041.0,15440.0,10578.0,3600024,42302040000.0,0.94,0.21
2021-22,CAYUGA-ONONDAGA BOCES,Cayuga County,Rural,12th Grade,,0.0,,,,,,,,,,,,,3680180,59000000000.0,,
2021-22,CAZENOVIA CENTRAL SCHOOL DISTRICT,Madison County,Town,12th Grade,1345.9923591935544,12.94,36083000.0,19555000.0,12843000.0,3685000.0,26807.73018772482,14528.314270458633,9541.65891973921,2737.7569975269785,35584000.0,26437.0,13521.0,7485.0,3606780,250201060000.0,0.96,0.78
2021-22,CENTER MORICHES UNION FREE SCHOOL DISTRICT,Suffolk County,Suburb,12th Grade,1506.015756337146,12.91,47992000.0,26117000.0,17849000.0,4026000.0,31866.86447207144,17341.784035195236,11851.801632813867,2673.278804062336,45688000.0,30337.0,20720.0,7971.0,3606840,580233020000.0,0.96,0.65
2021-22,CENTRAL BROOKLYN ASCEND CHARTER SCHOOL,Kings County,City,8th Grade,799.0056497175141,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17678000.0,22125.0,9009.0,12472.0,3601114,332200861050.0,,
2021-22,CENTRAL ISLIP UNION FREE SCHOOL DISTRICT,Suffolk County,Suburb,12th Grade,7635.958146086256,15.37,260404000.0,97538000.0,139706000.0,23160000.0,34102.33464067215,12773.511605742922,18295.804839056786,3033.01819587244,227689000.0,29818.0,18239.0,9251.0,3606870,580513030000.0,0.92,0.27
2021-22,CENTRAL QUEENS ACADEMY CHARTER SCHOOL,Queens County,City,8th Grade,488.9917194349732,13.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10039000.0,20530.0,8284.0,12033.0,3601056,342400861025.0,,
2021-22,CENTRAL SQUARE CENTRAL SCHOOL DISTRICT,Oswego County,Suburb,12th Grade,3648.954603211274,13.51,95353000.0,28402000.0,54006000.0,12945000.0,26131.593940928804,7783.599164266042,14800.403368261104,3547.591408401659,94767000.0,25971.0,13856.0,8650.0,3606900,460801060000.0,0.89,0.41
2021-22,CENTRAL VALLEY CSD AT ILION-MOHAWK,Herkimer County,Town,12th Grade,2164.9974319465846,12.85,59732000.0,8056000.0,42323000.0,9353000.0,27589.871063400748,3721.020580036771,19548.75298025028,4320.097503113694,50583000.0,23364.0,14567.0,5279.0,3601087,212101040000.0,0.88,0.29
2021-22,CHALLENGE PREPARATORY CHARTER SCHOOL,Queens County,City,10th Grade,940.0,15.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25944000.0,27600.0,8318.0,18713.0,3601018,342700860990.0,,
2021-22,CHAPPAQUA CENTRAL SCHOOL DISTRICT,Westchester County,Suburb,12th Grade,3563.028627195836,10.84,130704000.0,115034000.0,13314000.0,2356000.0,36683.398781128024,32285.45488575928,3736.7086804683754,661.2352149003675,131433000.0,36888.0,20964.0,12422.0,3606990,661004060000.0,1.0,0.0
2021-22,CHARLOTTE VALLEY CENTRAL SCHOOL DISTRICT,Delaware County,Rural,12th Grade,388.9966976474994,8.46,12273000.0,3599000.0,6731000.0,1943000.0,31550.396376684756,9252.006563976895,17303.488797479433,4994.901015228426,11426000.0,29373.0,17604.0,7864.0,3607050,120401040000.0,0.96,0.13
